Εσμεράλντας;EC;South America;Ecuador;;Εσμεράλντας (ESM);ESM
Γκαλαπάγκος;EC;South America;Ecuador;;Γκαλαπάγκος (GPS);GPS
Γκουαγιακίλ;EC;South America;Ecuador;;Γκουαγιακίλ (GYE);GYE
Λάγκο Άγκριο;EC;South America;Ecuador;;Λάγκο Άγκριο (LGQ);LGQ
Λόχα;EC;South America;Ecuador;;Λόχα (LOH);LOH
Μάκας;EC;South America;Ecuador;;Μάκας (XMS);XMS
Ματσάλα;EC;South America;Ecuador;;Ματσάλα (MCH);MCH
Μάντα;EC;South America;Ecuador;;Μάντα (MEC);MEC
Πορτοβιέχο;EC;South America;Ecuador;;Πορτοβιέχο (PVO);PVO
Κίτο;EC;South America;Ecuador;;Κίτο (UIO);UIO
Τουλκάν;EC;South America;Ecuador;;Τουλκάν (TUA);TUA
Μάουντ Πλέζαντ;FK;South America;Falkland Islands;;Μάουντ Πλέζαντ (MPN);MPN
Πορτ Στάνλεϊ;FK;South America;Falkland Islands;;Πορτ Στάνλεϊ (PSY);PSY
Καγιέν;GF;South America;French Guiana;;Καγιέν (CAY);CAY
Τζορτζτάουν;GY;South America;Guyana;;Τζορτζτάουν (GEO);GEO
Αρεκουίπα;PE;South America;Peru;;Αρεκουίπα (AQP);AQP
Καχαμάρκα;PE;South America;Peru;;Καχαμάρκα (CJA);CJA
Τσικλάγιο;PE;South America;Peru;;Τσικλάγιο (CIX);CIX
Κούζκο;PE;South America;Peru;;Κούζκο (CUZ);CUZ
Χουανούκο;PE;South America;Peru;;Χουανούκο (HUU);HUU
Ικουίτος;PE;South America;Peru;;Ικουίτος (IQT);IQT
Χουλιάκα;PE;South America;Peru;;Χουλιάκα (JUL);JUL
Λίμα;PE;South America;Peru;;Λίμα (LIM);LIM
Πιούρα;PE;South America;Peru;;Πιούρα (PIU);PIU
Πουκάλπα;PE;South America;Peru;;Πουκάλπα (PCL);PCL
Πουέρτο Μαλντονάντο;PE;South America;Peru;;Πουέρτο Μαλντονάντο (PEM);PEM
Τάκνα;PE;South America;Peru;;Τάκνα (TCQ);TCQ
Ταραπότο;PE;South America;Peru;;Ταραπότο (TPP);TPP
Τρουχίγιο;PE;South America;Peru;;Τρουχίγιο (TRU);TRU
Τούμπες;PE;South America;Peru;;Τούμπες (TBP);TBP
Ασουνσιόν;PY;South America;Paraguay;;Ασουνσιόν (ASU);ASU
Σιουδάδ ντελ Εστέ;PY;South America;Paraguay;;Σιουδάδ ντελ Εστέ (AGT);AGT
Παραμαρίμπο;SR;South America;Suriname;Zorg En Hoop;Παραμαρίμπο - Zorg En Hoop (ORG);ORG
Παραμαρίμπο;SR;South America;Suriname;Zanderij Intl;Παραμαρίμπο - Zanderij Intl (PBM);PBM
Μοντεβιδέο;UY;South America;Uruguay;;Μοντεβιδέο (MVD);MVD
Πούντα ντελ Έστε;UY;South America;Uruguay;;Πούντα ντελ Έστε (PDP);PDP
Ακαρίγουα;VE;South America;Venezuela;;Ακαρίγουα (AGV);AGV
Βαρκελώνη;VE;South America;Venezuela;;Βαρκελώνη (BLA);BLA
Μπαρίνας;VE;South America;Venezuela;;Μπαρίνας (BNS);BNS
Μπαρκουισιμέτο;VE;South America;Venezuela;;Μπαρκουισιμέτο (BRM);BRM
Καναΐμα;VE;South America;Venezuela;;Καναΐμα (CAJ);CAJ
Καράκας;VE;South America;Venezuela;;Καράκας (CCS);CCS
Καρουπάνο;VE;South America;Venezuela;;Καρουπάνο (CUP);CUP
Σιουδάδ Μπολιβάρ;VE;South America;Venezuela;;Σιουδάδ Μπολιβάρ (CBL);CBL
Κόρο;VE;South America;Venezuela;;Κόρο (CZE);CZE
Κουμάνα;VE;South America;Venezuela;;Κουμάνα (CUM);CUM
Ελ Βίγια;VE;South America;Venezuela;;Ελ Βίγια (VIG);VIG
Γκουίρια;VE;South America;Venezuela;;Γκουίρια (GUI);GUI
Λας Πιέδρας;VE;South America;Venezuela;;Λας Πιέδρας (LSP);LSP
Μαρακαΐμπο;VE;South America;Venezuela;;Μαρακαΐμπο (MAR);MAR
Μαρακέι;VE;South America;Venezuela;;Μαρακέι (MYC);MYC
Ματουρίν;VE;South America;Venezuela;;Ματουρίν (MUN);MUN
Μέριδα;VE;South America;Venezuela;;Μέριδα (MRD);MRD
Πορλαμάρ;VE;South America;Venezuela;;Πορλαμάρ (PMV);PMV
Πουέρτο Αγιακούτσο;VE;South America;Venezuela;;Πουέρτο Αγιακούτσο (PYH);PYH
Πουέρτο Ορντάζ;VE;South America;Venezuela;;Πουέρτο Ορντάζ (PZO);PZO
Σαν Αντόνιο ;VE;South America;Venezuela;;Σαν Αντόνιο  (SVZ);SVZ
Σάντα Μπάρμπαρα ;VE;South America;Venezuela;;Σάντα Μπάρμπαρα  (STB);STB
Σάντο Ντομίνγκο;VE;South America;Venezuela;;Σάντο Ντομίνγκο (STD);STD
Τουκουπίτα;VE;South America;Venezuela;;Τουκουπίτα (TUV);TUV
Βαλένθια;VE;South America;Venezuela;;Βαλένθια (VLN);VLN
Βαλέρα;VE;South America;Venezuela;;Βαλέρα (VLV);VLV
Πάγκο Πάγκο;AS;Oceania;American Samoa;;Πάγκο Πάγκο (PPG);PPG
Αδελαΐδα;AU;Oceania;Australia;;Αδελαΐδα (ADL);ADL
Άλμπουρι;AU;Oceania;Australia;;Άλμπουρι (ABX);ABX
Άλις Σπρινγκς;AU;Oceania;Australia;;Άλις Σπρινγκς (ASP);ASP
Αρτζίλ;AU;Oceania;Australia;;Αρτζίλ (GYL);GYL
Αρμιντέιλ;AU;Oceania;Australia;;Αρμιντέιλ (ARM);ARM
Αουρουκούν;AU;Oceania;Australia;;Αουρουκούν (AUU);AUU
Άιερς Ροκ;AU;Oceania;Australia;;Άιερς Ροκ (AYQ);AYQ
Μπαντού Άιλαντ;AU;Oceania;Australia;;Μπαντού Άιλαντ (BDD);BDD
Μπαλίνα;AU;Oceania;Australia;;Μπαλίνα (BNK);BNK
Μπαμάγκα;AU;Oceania;Australia;;Μπαμάγκα (ABM);ABM
Μπαρκαλντάιν;AU;Oceania;Australia;;Μπαρκαλντάιν (BCI);BCI
Μπάτχερστ;AU;Oceania;Australia;;Μπάτχερστ (BHS);BHS
Μπάτχερστ Άιλαντ;AU;Oceania;Australia;;Μπάτχερστ Άιλαντ (BRT);BRT
Μπεντούρι;AU;Oceania;Australia;;Μπεντούρι (BEU);BEU
Μπέρντσβιλ;AU;Oceania;Australia;;Μπέρντσβιλ (BVI);BVI
Μπλάκολ;AU;Oceania;Australia;;Μπλάκολ (BKQ);BKQ
Μπλακγουότερ;AU;Oceania;Australia;;Μπλακγουότερ (BLT);BLT
Νήσος Μποΐγκου;AU;Oceania;Australia;;Νήσος Μποΐγκου (GIC);GIC
Μπορολούλα;AU;Oceania;Australia;;Μπορολούλα (BOX);BOX
Μπούλια;AU;Oceania;Australia;;Μπούλια (BQL);BQL
Μπούρκε;AU;Oceania;Australia;;Μπούρκε (BRK);BRK
Μπράμπτον Άιλαντ;AU;Oceania;Australia;;Μπράμπτον Άιλαντ (BMP);BMP
Μπριγουορίνα;AU;Oceania;Australia;;Μπριγουορίνα (BWQ);BWQ
Μπρίσμπεϊν;AU;Oceania;Australia;;Μπρίσμπεϊν (BNE);BNE
Μπρόκεν Χιλ;AU;Oceania;Australia;;Μπρόκεν Χιλ (BHQ);BHQ
Μπρουμ;AU;Oceania;Australia;;Μπρουμ (BME);BME
Μπάνταμπεργκ;AU;Oceania;Australia;;Μπάνταμπεργκ (BDB);BDB
Μπούρκεταουν;AU;Oceania;Australia;;Μπούρκεταουν (BUC);BUC
Μπέρνι;AU;Oceania;Australia;;Μπέρνι (BWT);BWT
Κερνς;AU;Oceania;Australia;;Κερνς (CNS);CNS
Κανμπέρα;AU;Oceania;Australia;;Κανμπέρα (CBR);CBR
Κάρναρβον;AU;Oceania;Australia;;Κάρναρβον (CVQ);CVQ
Καζίνο;AU;Oceania;Australia;;Καζίνο (CSI);CSI
Κεντούνα;AU;Oceania;Australia;;Κεντούνα (CED);CED
Τσάρλβιλ;AU;Oceania;Australia;;Τσάρλβιλ (CTL);CTL
Κλιβ;AU;Oceania;Australia;;Κλιβ (CVC);CVC
Κλονκούρι;AU;Oceania;Australia;;Κλονκούρι (CNJ);CNJ
Κόμπαρ;AU;Oceania;Australia;;Κόμπαρ (CAZ);CAZ
Κόκονατ Άιλαντ;AU;Oceania;Australia;;Κόκονατ Άιλαντ (CNC);CNC
Κοέν;AU;Oceania;Australia;;Κοέν (CUQ);CUQ
Κοφς Χάρμπορ;AU;Oceania;Australia;;Κοφς Χάρμπορ (CFS);CFS
Κούμπερ Πέντι;AU;Oceania;Australia;;Κούμπερ Πέντι (CPD);CPD
Κούκταουν;AU;Oceania;Australia;;Κούκταουν (CTN);CTN
Κούμα;AU;Oceania;Australia;;Κούμα (OOM);OOM
Κουνάμπλ;AU;Oceania;Australia;;Κουνάμπλ (CNB);CNB
Κρόκερ Άιλαντ;AU;Oceania;Australia;;Κρόκερ Άιλαντ (CKI);CKI
Κουναμούλα;AU;Oceania;Australia;;Κουναμούλα (CMA);CMA
Ντάρνλεϊ Άιλαντ;AU;Oceania;Australia;;Ντάρνλεϊ Άιλαντ (NLF);NLF
Ντάργουιν;AU;Oceania;Australia;;Ντάργουιν (DRW);DRW
Ντέιντριμ Άιλαντ;AU;Oceania;Australia;;Ντέιντριμ Άιλαντ (DDI);DDI
Ντένχαμ;AU;Oceania;Australia;;Ντένχαμ (DNM);DNM
Ντέρμπι;AU;Oceania;Australia;;Ντέρμπι (DRB);DRB
Ντέβονπορτ;AU;Oceania;Australia;;Ντέβονπορτ (DPO);DPO
Ντουμάντζι;AU;Oceania;Australia;;Ντουμάντζι (DMD);DMD
Ντάμπο;AU;Oceania;Australia;;Ντάμπο (DBO);DBO
Νήσος Ντανκ;AU;Oceania;Australia;;Νήσος Ντανκ (DKI);DKI
Έντουαρντ Ρίβερ;AU;Oceania;Australia;;Έντουαρντ Ρίβερ (EDR);EDR
Νήσος  Έλκο;AU;Oceania;Australia;;Νήσος  Έλκο (ELC);ELC
Έμεραλντ;AU;Oceania;Australia;;Έμεραλντ (EMD);EMD
Εσπεράνς;AU;Oceania;Australia;;Εσπεράνς (EPR);EPR
Κόλπος του Εξμάουθ;AU;Oceania;Australia;;Κόλπος του Εξμάουθ (EXM);EXM
Φιτζρόϊ Κρόσινγκ;AU;Oceania;Australia;;Φιτζρόϊ Κρόσινγκ (FIZ);FIZ
Γκάρντεν Πόιντ;AU;Oceania;Australia;;Γκάρντεν Πόιντ (GPN);GPN
Geelong;AU;Oceania;Australia;Avalon Airport;Geelong - Avalon Airport (AVV);AVV
Γκέραλντον;AU;Oceania;Australia;;Γκέραλντον (GET);GET
Γκλάστοουν;AU;Oceania;Australia;;Γκλάστοουν (GLT);GLT
Γκλεν Ινές;AU;Oceania;Australia;;Γκλεν Ινές (GLI);GLI
Χρυσή Ακτή;AU;Oceania;Australia;;Χρυσή Ακτή (OOL);OOL
Γκούλμπερν Άιλαντ;AU;Oceania;Australia;;Γκούλμπερν Άιλαντ (GBL);GBL
Γκοβ;AU;Oceania;Australia;;Γκοβ (GOV);GOV
Γκράφτον;AU;Oceania;Australia;;Γκράφτον (GFN);GFN
Γκρίφιθ;AU;Oceania;Australia;;Γκρίφιθ (GFF);GFF
Γκρούτ Έιλαντ;AU;Oceania;Australia;;Γκρούτ Έιλαντ (GTE);GTE
Χολς Κρικ;AU;Oceania;Australia;;Χολς Κρικ (HCQ);HCQ
Νήσος Χάμιλτον;AU;Oceania;Australia;;Νήσος Χάμιλτον (HTI);HTI
Νήσος Χέιμαν;AU;Oceania;Australia;;Νήσος Χέιμαν (HIS);HIS
Χέρβεϊ Μπέι;AU;Oceania;Australia;;Χέρβεϊ Μπέι (HVB);HVB
Χόμπαρτ;AU;Oceania;Australia;;Χόμπαρτ (HBA);HBA
Χούκερ;AU;Oceania;Australia;;Χούκερ (HOK);HOK
Νήσος Χορν;AU;Oceania;Australia;;Νήσος Χορν (HID);HID
Χαγκχέντεν;AU;Oceania;Australia;;Χαγκχέντεν (HGD);HGD
Ινβερέλ;AU;Oceania;Australia;;Ινβερέλ (IVR);IVR
Τζούλια Κρικ;AU;Oceania;Australia;;Τζούλια Κρικ (JCK);JCK
Κάλμπαρι;AU;Oceania;Australia;;Κάλμπαρι (KAX);KAX
Kalgoorlie;AU;Oceania;Australia;;Kalgoorlie (KGI);KGI
Karratha;AU;Oceania;Australia;;Karratha (KTA);KTA
Κάθριν;AU;Oceania;Australia;;Κάθριν (KTR);KTR
Κοουανιάμα;AU;Oceania;Australia;;Κοουανιάμα (KWM);KWM
Νήσος Κούμπιν;AU;Oceania;Australia;;Νήσος Κούμπιν (KUG);KUG
Kununurra;AU;Oceania;Australia;;Kununurra (KNX);KNX
Λόνσεστον;AU;Oceania;Australia;;Λόνσεστον (LST);LST
Λάβερτον;AU;Oceania;Australia;;Λάβερτον (LVO);LVO
Λίαρμονθ;AU;Oceania;Australia;;Λίαρμονθ (LEA);LEA
Λέινστερ;AU;Oceania;Australia;;Λέινστερ (LER);LER
Λεονόρα;AU;Oceania;Australia;;Λεονόρα (LNO);LNO
Λάιτνινγκ Ριτζ;AU;Oceania;Australia;;Λάιτνινγκ Ριτζ (LHG);LHG
Νήσος Λίντεμαν;AU;Oceania;Australia;;Νήσος Λίντεμαν (LDC);LDC
Λίσμορ;AU;Oceania;Australia;;Λίσμορ (LSY);LSY
Λίζαρντ Άιλαντ;AU;Oceania;Australia;;Λίζαρντ Άιλαντ (LZR);LZR
Λόκχαρτ Ρίβερ;AU;Oceania;Australia;;Λόκχαρτ Ρίβερ (IRG);IRG
Λονγκ Άιλαντ;AU;Oceania;Australia;;Λονγκ Άιλαντ (HAP);HAP
Λόνγκριτς;AU;Oceania;Australia;;Λόνγκριτς (LRE);LRE
Νήσος Λορντ Χάουι;AU;Oceania;Australia;;Νήσος Λορντ Χάουι (LDH);LDH
Νήσος Μαμπούιαγκ;AU;Oceania;Australia;;Νήσος Μαμπούιαγκ (UBB);UBB
Μακέι;AU;Oceania;Australia;;Μακέι (MKY);MKY
Μανινγκρίντα;AU;Oceania;Australia;;Μανινγκρίντα (MNG);MNG
Μερίμπορο;AU;Oceania;Australia;;Μερίμπορο (MBH);MBH
Μακάρθουρ Ρίβερ;AU;Oceania;Australia;;Μακάρθουρ Ρίβερ (MCV);MCV
Μικαθάρα;AU;Oceania;Australia;;Μικαθάρα (MKR);MKR
Μελβούρνη ;AU;Oceania;Australia;;Μελβούρνη  (MEL);MEL
Μεριμπούλα;AU;Oceania;Australia;;Μεριμπούλα (MIM);MIM
Μιλντούρα;AU;Oceania;Australia;;Μιλντούρα (MQL);MQL
Μιλινγκιμπί;AU;Oceania;Australia;;Μιλινγκιμπί (MGT);MGT
Μάνκι Μία;AU;Oceania;Australia;;Μάνκι Μία (MJK);MJK
Μορανμπάχ;AU;Oceania;Australia;;Μορανμπάχ (MOV);MOV
Μόρι;AU;Oceania;Australia;;Μόρι (MRZ);MRZ
Μόρνινγκτον;AU;Oceania;Australia;;Μόρνινγκτον (ONG);ONG
Μορούια;AU;Oceania;Australia;;Μορούια (MYA);MYA
Μάουντ Γκάμπιερ;AU;Oceania;Australia;;Μάουντ Γκάμπιερ (MGB);MGB
Μάουντ Χότχαμ;AU;Oceania;Australia;;Μάουντ Χότχαμ (MHU);MHU
Μάουντ Ίσα;AU;Oceania;Australia;;Μάουντ Ίσα (ISA);ISA
Μάουντ Κιθ;AU;Oceania;Australia;;Μάουντ Κιθ (WME);WME
Μάουντ Μάγκνετ;AU;Oceania;Australia;;Μάουντ Μάγκνετ (MMG);MMG
Μούντζι;AU;Oceania;Australia;;Μούντζι (DGE);DGE
Νήσος Μάρεϊ;AU;Oceania;Australia;;Νήσος Μάρεϊ (MYI);MYI
Νάραμπρι;AU;Oceania;Australia;;Νάραμπρι (NAA);NAA
Νιούκαστλ;AU;Oceania;Australia;Belmont;Νιούκαστλ - Belmont (BEO);BEO
Νιούκαστλ;AU;Oceania;Australia;;Νιούκαστλ (NTL);NTL
Νιούμαν;AU;Oceania;Australia;;Νιούμαν (ZNE);ZNE
Νγκουκούρ;AU;Oceania;Australia;;Νγκουκούρ (RPM);RPM
Νόρμαντον;AU;Oceania;Australia;;Νόρμαντον (NTN);NTN
Νουμπούλγουορ;AU;Oceania;Australia;;Νουμπούλγουορ (NUB);NUB
Νινγκάν;AU;Oceania;Australia;;Νινγκάν (NYN);NYN
Ολίμπικ Νταμ;AU;Oceania;Australia;;Ολίμπικ Νταμ (OLP);OLP
Όραντζ;AU;Oceania;Australia;;Όραντζ (OAG);OAG
Παραμπουρντού;AU;Oceania;Australia;;Παραμπουρντού (PBO);PBO
Περθ;AU;Oceania;Australia;;Περθ (PER);PER
Πορτ Αγκούστα;AU;Oceania;Australia;;Πορτ Αγκούστα (PUG);PUG
Πορτ Χέντλαντ;AU;Oceania;Australia;;Πορτ Χέντλαντ (PHE);PHE
Πορτ Λίνκολν;AU;Oceania;Australia;;Πορτ Λίνκολν (PLO);PLO
Πορτ Μακουάρι;AU;Oceania;Australia;;Πορτ Μακουάρι (PQQ);PQQ
Πόρτλαντ ;AU;Oceania;Australia;;Πόρτλαντ  (PTJ);PTJ
Πρόσερπιν;AU;Oceania;Australia;;Πρόσερπιν (PPP);PPP
Κουίλπι;AU;Oceania;Australia;;Κουίλπι (ULP);ULP
Ραμινγκίνινγκ;AU;Oceania;Australia;;Ραμινγκίνινγκ (RAM);RAM
Ρίτσμοντ ;AU;Oceania;Australia;;Ρίτσμοντ  (RCM);RCM
Ρόκχαμπτον;AU;Oceania;Australia;;Ρόκχαμπτον (ROK);ROK
Ρόμα;AU;Oceania;Australia;;Ρόμα (RMA);RMA
Σουτ Χάρμπορ;AU;Oceania;Australia;;Σουτ Χάρμπορ (JHQ);JHQ
Νήσος Σάουθ Μολ;AU;Oceania;Australia;;Νήσος Σάουθ Μολ (SOI);SOI
Νήσος Σου;AU;Oceania;Australia;;Νήσος Σου (SYU);SYU
Σάνσαϊν Κόουστ;AU;Oceania;Australia;;Σάνσαϊν Κόουστ (MCY);MCY
Σίδνεϊ;AU;Oceania;Australia;;Σίδνεϊ (SYD);SYD
Τάμγουορθ;AU;Oceania;Australia;;Τάμγουορθ (TMW);TMW
Τάρι;AU;Oceania;Australia;;Τάρι (TRO);TRO
Τέναντ Κρικ;AU;Oceania;Australia;;Τέναντ Κρικ (TCA);TCA
Θάνγκουλ;AU;Oceania;Australia;;Θάνγκουλ (THG);THG
Θαργκομίντα;AU;Oceania;Australia;;Θαργκομίντα (XTG);XTG
Νήσος  Θέρσντεϊ;AU;Oceania;Australia;;Νήσος  Θέρσντεϊ (TIS);TIS
Τομ Πράις;AU;Oceania;Australia;;Τομ Πράις (TPR);TPR
Τουγούμπα;AU;Oceania;Australia;;Τουγούμπα (TWB);TWB
Τάουνσβιλ;AU;Oceania;Australia;;Τάουνσβιλ (TSV);TSV
Τράραλγκον;AU;Oceania;Australia;;Τράραλγκον (TGN);TGN
Γιούσλες Λουπ;AU;Oceania;Australia;;Γιούσλες Λουπ (USL);USL
Βικτόρια Ρίβερ Ντάουνς;AU;Oceania;Australia;;Βικτόρια Ρίβερ Ντάουνς (VCD);VCD
Γουάγκα Γουάγκα;AU;Oceania;Australia;;Γουάγκα Γουάγκα (WGA);WGA
Γουάλγκετ;AU;Oceania;Australia;;Γουάλγκετ (WGE);WGE
Γουίπα;AU;Oceania;Australia;;Γουίπα (WEI);WEI
Γουάιλα;AU;Oceania;Australia;;Γουάιλα (WYA);WYA
Γουιλούνα;AU;Oceania;Australia;;Γουιλούνα (WUN);WUN
Γουιντάρα;AU;Oceania;Australia;;Γουιντάρα (WNR);WNR
Γουίντον;AU;Oceania;Australia;;Γουίντον (WIN);WIN
Γουντίνα;AU;Oceania;Australia;;Γουντίνα (WUD);WUD
Γουίντχαμ;AU;Oceania;Australia;;Γουίντχαμ (WYN);WYN
Νήσος Γιαμ;AU;Oceania;Australia;;Νήσος Γιαμ (XMY);XMY
Νήσος Γιορκ;AU;Oceania;Australia;;Νήσος Γιορκ (OKR);OKR
Νήσοι Κόκος;CC;Oceania;Cocos (Keeling) Islands;;Νήσοι Κόκος (CCK);CCK
Αϊτουτάκι;CK;Oceania;Cook Islands;;Αϊτουτάκι (AIT);AIT
Νησος Ατίου;CK;Oceania;Cook Islands;;Νησος Ατίου (AIU);AIU
Νήσος Μανγκάια;CK;Oceania;Cook Islands;;Νήσος Μανγκάια (MGS);MGS
Νήσος Μανιχίκι;CK;Oceania;Cook Islands;;Νήσος Μανιχίκι (MHX);MHX
Νήσος Μαούκε;CK;Oceania;Cook Islands;;Νήσος Μαούκε (MUK);MUK
Νήσος Μιτιάρο;CK;Oceania;Cook Islands;;Νήσος Μιτιάρο (MOI);MOI
Νήσος Πενρίν;CK;Oceania;Cook Islands;;Νήσος Πενρίν (PYE);PYE
Ραροτόνγκα;CK;Oceania;Cook Islands;;Ραροτόνγκα (RAR);RAR
Νήσος των Χριστουγέννων;CX;Oceania;Christmas Island;;Νήσος των Χριστουγέννων (XCH);XCH
Μπουρέτα;FJ;Oceania;Fiji;;Μπουρέτα (LEV);LEV
Κάσταγουεϊ;FJ;Oceania;Fiji;;Κάσταγουεϊ (CST);CST
Κίκια;FJ;Oceania;Fiji;;Κίκια (ICI);ICI
Kandavu;FJ;Oceania;Fiji;;Kandavu (KDV);KDV
Λαμπάσα;FJ;Oceania;Fiji;;Λαμπάσα (LBS);LBS
Λακέμπα;FJ;Oceania;Fiji;;Λακέμπα (LKB);LKB
Νήσος Λαουκάλα;FJ;Oceania;Fiji;;Νήσος Λαουκάλα (LUC);LUC
Μαλολολάιλαϊ;FJ;Oceania;Fiji;;Μαλολολάιλαϊ (PTF);PTF
Νήσος Μάνα;FJ;Oceania;Fiji;;Νήσος Μάνα (MNF);MNF
Μοάλα;FJ;Oceania;Fiji;;Μοάλα (MFJ);MFJ
Νάντι;FJ;Oceania;Fiji;;Νάντι (NAN);NAN
Νήσος Νγκάου;FJ;Oceania;Fiji;;Νήσος Νγκάου (NGI);NGI
Σαβουσάβου;FJ;Oceania;Fiji;;Σαβουσάβου (SVU);SVU
Σούβα;FJ;Oceania;Fiji;;Σούβα (SUV);SUV
Ταβεούνι;FJ;Oceania;Fiji;;Ταβεούνι (TVU);TVU
Βανουαμπαλάβου;FJ;Oceania;Fiji;;Βανουαμπαλάβου (VBV);VBV
Πονπέι;FM;Oceania;Micronesia;;Πονπέι (PNI);PNI
Τρουκ;FM;Oceania;Micronesia;;Τρουκ (TKK);TKK
Ουλίτι;FM;Oceania;Micronesia;;Ουλίτι (ULI);ULI
Γιαπ;FM;Oceania;Micronesia;;Γιαπ (YAP);YAP
Γκουάμ;GU;Oceania;Guam;;Γκουάμ (GUM);GUM
Νήσος των Χριστουγέννων;KI;Oceania;Kiribati;Cassidy International Airport;Νήσος των Χριστουγέννων - Cassidy International Airport (CXI);CXI
Ταράβα;KI;Oceania;Kiribati;;Ταράβα (TRW);TRW
